0	-0.687131	0.05	0.152499
-50	1.72857	0.05	0.235164
100	0.308283	0.05	1.1047
150	2.39801	0.05	1.63971
200	4.36858	0.05	0.938501
250	4.17209	0.05	2.0541
300	4.72347	0.05	1.8447
350	4.80197	0.05	1.85894
400	4.50014	0.05	1.04747
450	4.01711	0.05	1.7471
500	5.01164	0.05	1.42084
550	5.13024	0.05	1.5261
600	6.39521	0.05	1.30322
650	7.88634	0.05	1.36137
700	9.85664	0.05	1.71792
750	13.3507	0.05	1.14778
800	18.812	0.05	1.9091
850	27.349	0.05	1.57145
900	37.8894	0.05	1.3782
950	54.6052	0.05	1.98625
1000	75.1964	0.05	2.02053
1000	75.1964	0.05	2.02053
