100, 47.7882, 0.13723
200, 76.6838, 1.79263
300, 80.6843, 2.59772
400, 77.9695, 0.737439
500, 78.3341, 1.40551
600, 79.8209, 0.525145
700, 77.4531, 0.777166
800, 77.4142, 1.36171
900, 78.7418, 1.2729
1000, 80.7342, 0.524501
