100, 48.2033, 0.386599
200, 72.9951, 0.996394
300, 92.9476, 2.69603
400, 100.608, 2.13925
500, 97.265, 1.29497
600, 99.5288, 2.20152
700, 96.4291, 1.67308
800, 99.0003, 2.05812
900, 96.7039, 1.05904
1000, 98.5534, 1.53377
