100, 50.5422, 0.0159115
200, 79.0717, 1.26941
300, 93.1408, 4.28035
400, 98.7621, 2.63338
500, 99.2287, 4.25407
600, 97.592, 4.40624
700, 95.9981, 3.31165
800, 100.126, 3.03989
900, 93.339, 3.54499
1000, 94.8497, 3.51489
