100, 48.0653, 0.0945474
200, 71.7035, 1.40296
300, 91.7605, 3.8155
400, 97.5001, 3.79516
500, 94.2142, 3.96309
600, 95.3067, 4.1114
700, 95.398, 4.08966
800, 96.6273, 3.38187
900, 103.805, 3.70864
1000, 94.793, 3.87802
