100, 50.4694, 0.00751395
200, 78.6326, 1.95743
300, 93.489, 2.95269
400, 98.6168, 3.25834
500, 99.0687, 2.73802
600, 96.9725, 3.81989
700, 99.6161, 3.23754
800, 28.6047, 0.25747
900, 32.3517, 0.0531109
1000, 36.4901, 0.51743
